id,regency_id,name,latitude,longitude
2101030,2101,KARIMUN,0.76977,103.40494
2101031,2101,BURU,-3.39278,126.78195
2101032,2101,MERAL,1.02061,103.37028
2101033,2101,TEBING,-0.26468,104.90823
2101034,2101,MERAL BARAT,1.05799,103.34718
2102040,2102,TELUK BINTAN,1.03425,104.48398
2102050,2102,BINTAN UTARA,1.08172,104.26285
2102051,2102,TELUK SEBONG,1.11822,104.40247
2102052,2102,SERI KUALA LOBAM,1.01655,104.29774
2102060,2102,BINTAN TIMUR,0.86728,104.57718
2102061,2102,GUNUNG KIJANG,1.0337,104.60049
2102062,2102,MANTANG,-8.61357,116.32199
2102063,2102,BINTAN PESISIR,0.77457,104.7171
2102064,2102,TOAPAYA,1.00617,104.54222
2102070,2102,TAMBELAN,0.97293,107.82209
2103030,2103,MIDAI,2.99785,107.77546
2103040,2103,BUNGURAN BARAT,3.8479,108.16659
2103041,2103,BUNGURAN UTARA,3.98567,108.09544
2103042,2103,PULAU LAUT,null,null
2103043,2103,PULAU TIGA,-8.85553,116.57154
2103050,2103,BUNGURAN TIMUR,3.91193,108.34453
2103051,2103,BUNGURAN TIMUR LAUT,4.04033,108.26148
2103052,2103,BUNGURAN TENGAH,3.92353,108.26148
2103053,2103,BUNGURAN SELATAN,3.69074,108.26148
2103060,2103,SERASAN,2.51667,109.03333
2103061,2103,SUBI,2.90393,108.8195
2103062,2103,SERASAN TIMUR,2.50798,109.08693
2104010,2104,SINGKEP BARAT,-0.49106,104.35592
2104020,2104,SINGKEP,-0.47261,104.42575
2104021,2104,SINGKEP SELATAN,-1.2787,116.81359
2104022,2104,SINGKEP PESISIR,-0.40845,104.53057
2104030,2104,LINGGA,-0.47261,104.42575
2104031,2104,SELAYAR,-6.28698,120.50488
2104032,2104,LINGGA TIMUR,-0.26235,104.83379
2104040,2104,LINGGA UTARA,-0.09036,104.58884
2104050,2104,SENAYANG,0.15375,104.57718
2105010,2105,JEMAJA,2.92362,105.75859
2105020,2105,JEMAJA TIMUR,2.91382,105.77033
2105030,2105,SIANTAN SELATAN,3.13827,106.24045
2105040,2105,SIANTAN,0.08814,109.25936
2105050,2105,SIANTAN TIMUR,3.13203,106.32872
2105060,2105,SIANTAN TENGAH,-0.0154,109.3456
2105070,2105,PALMATAK,3.31209,106.26398
2171010,2171,BELAKANG PADANG,1.05109,103.85061
2171020,2171,BULANG,1.01722,103.88722
2171030,2171,GALANG,0.73939,104.22797
2171040,2171,SEI BEDUK,1.02232,104.04787
2171041,2171,SAGULUNG,1.0367,103.94921
2171050,2171,NONGSA,1.1476,104.11175
2171051,2171,BATAM KOTA,1.04563,104.03045
2171060,2171,SEKUPANG,1.11103,103.97241
2171061,2171,BATU AJI,1.06008,103.9202
2171070,2171,LUBUK BAJA,1.13418,104.00143
2171080,2171,BATU AMPAR,-6.27482,106.86209
2171081,2171,BENGKONG,1.14332,104.03626
2172010,2172,BUKIT BESTARI,0.86755,104.50727
2172020,2172,TANJUNGPINANG TIMUR,0.90451,104.50727
2172030,2172,TANJUNGPINANG KOTA,0.91855,104.46651
2172040,2172,TANJUNGPINANG BARAT,0.91632,104.44613
3101010,3101,KEPULAUAN SERIBU SELATAN,-5.79853,106.5072
3101020,3101,KEPULAUAN SERIBU UTARA,-5.50177,106.55008
3171010,3171,JAGAKARSA,-6.33492,106.82374
3171020,3171,PASAR MINGGU,-6.29398,106.82374
3171030,3171,CILANDAK,-6.28453,106.80014
3171040,3171,PESANGGRAHAN,-6.24743,106.7618
3171050,3171,KEBAYORAN LAMA,-6.24439,106.77654
3171060,3171,KEBAYORAN BARU,-6.24362,106.80014
3171070,3171,MAMPANG PRAPATAN,-6.25061,106.82079
3171080,3171,PANCORAN,-6.2523,106.84734
3171090,3171,TEBET,-6.23186,106.84734
3171100,3171,SETIA BUDI,-6.21957,106.83259
3172010,3172,PASAR REBO,-6.32616,106.85619
3172020,3172,CIRACAS,-6.32312,106.87094
3172030,3172,CIPAYUNG,-6.32725,106.90045
3172040,3172,MAKASAR,-5.14767,119.43273
3172050,3172,KRAMAT JATI,-6.2733,106.86947
3172060,3172,JATINEGARA,-6.2307,106.88274
3172070,3172,DUREN SAWIT,-6.22954,106.91815
3172080,3172,CAKUNG,-6.18263,106.94767
3172090,3172,PULO GADUNG,-6.18171,106.8975
3172100,3172,MATRAMAN,-6.20328,106.86209
3173010,3173,TANAH ABANG,-6.20236,106.81194
3173020,3173,MENTENG,-6.19403,106.83259
3173030,3173,SENEN,-6.19346,106.85029
3173040,3173,JOHAR BARU,-6.18305,106.85619
3173050,3173,CEMPAKA PUTIH,-6.18267,106.86799
3173060,3173,KEMAYORAN,-6.16037,106.84734
3173070,3173,SAWAH BESAR,-6.15319,106.83259
3173080,3173,GAMBIR,-6.17134,106.82374
3174010,3174,KEMBANGAN,-6.19123,106.74232
3174020,3174,KEBON JERUK,-6.19594,106.7736
3174030,3174,PALMERAH,-6.19007,106.79719
3174040,3174,GROGOL PETAMBURAN,-6.16228,106.78834
3174050,3174,TAMBORA,-8.24792,117.9911
3174060,3174,TAMAN SARI,-7.8101,110.35895
3174070,3174,CENGKARENG,-6.14867,106.73526
3174080,3174,KALI DERES,-6.13429,106.70577
3175010,3175,PENJARINGAN,-6.12674,106.78244
3175020,3175,PADEMANGAN,-6.1326,106.83849
3175030,3175,TANJUNG PRIOK,-6.13206,106.87148
3175040,3175,KOJA,-6.11766,106.90635
3175050,3175,KELAPA GADING,-6.16045,106.90546
3175060,3175,CILINCING,-6.12143,106.94767
3201010,3201,NANGGUNG,-6.66783,106.54662
3201020,3201,LEUWILIANG,-6.57392,106.63262
3201021,3201,LEUWISADENG,-6.56654,106.59242
3201030,3201,PAMIJAHAN,-6.69509,106.65271
3201040,3201,CIBUNGBULANG,-6.56086,106.6645
3201050,3201,CIAMPEA,-6.57531,106.69396
3201051,3201,TENJOLAYA,-6.6572,106.70577
3201060,3201,DRAMAGA,-6.58426,106.73105
3201070,3201,CIOMAS,-6.60638,106.7618
3201071,3201,TAMANSARI,-6.90125,107.60822
3201080,3201,CIJERUK,-6.68149,106.79706
3201081,3201,CIGOMBONG,-6.7312,106.79735
3201090,3201,CARINGIN,-6.71288,106.83816
3201100,3201,CIAWI,-7.48333,107.81667
3201110,3201,CISARUA,-6.6793,106.93984
3201120,3201,MEGAMENDUNG,-6.68075,106.9006
3201130,3201,SUKARAJA,-6.53701,106.82766
3201140,3201,BABAKAN MADANG,-6.59388,106.90045
3201150,3201,SUKAMAKMUR,-6.61032,107.01851
3201160,3201,CARIU,-6.50165,107.13049
3201161,3201,TANJUNGSARI,-6.84409,107.79323
3201170,3201,JONGGOL,-6.46818,107.05569
3201180,3201,CILEUNGSI,-6.40227,106.97049
3201181,3201,KELAPA NUNGGAL,-6.44689,106.94403
3201190,3201,GUNUNG PUTRI,-6.42886,106.92406
3201200,3201,CITEUREUP,-6.49333,106.88093
3201210,3201,CIBINONG,-6.49011,106.8307
3201220,3201,BOJONG GEDE,-6.47921,106.80014
3201221,3201,TAJUR HALANG,-6.46474,106.7595
3201230,3201,KEMANG,-6.4973,106.74166
3201231,3201,RANCA BUNGUR,-6.52308,106.71757
3201240,3201,PARUNG,-6.43768,106.71705
3201241,3201,CISEENG,-6.45245,106.6797
3201250,3201,GUNUNG SINDUR,-6.39577,106.68808
3201260,3201,RUMPIN,-6.4434,106.631
3201270,3201,CIGUDEG,-6.49247,106.55841
3201271,3201,SUKAJAYA,-6.61912,106.46415
3201280,3201,JASINGA,-6.46607,106.4537
3201290,3201,TENJO,-6.36249,106.45237
3201300,3201,PARUNG PANJANG,-6.36811,106.55339
3202010,3202,CIEMAS,-7.19698,106.51127
3202020,3202,CIRACAP,-7.6983,109.02352
3202021,3202,WALURAN,-7.22511,106.59377
3202030,3202,SURADE,-7.35087,106.57019
3202031,3202,CIBITUNG,-6.23351,107.1071
3202040,3202,JAMPANG KULON,-7.28575,106.64092
3202041,3202,CIMANGGU,-6.95616,106.7714
3202050,3202,KALI BUNDER,-7.2614,106.73526
3202060,3202,TEGAL BULEUD,-7.35457,106.74705
3202070,3202,CIDOLOG,-7.27771,106.85324
3202080,3202,SAGARANTEN,-7.19374,106.87684
3202081,3202,CIDADAP,-6.864,107.60674
3202082,3202,CURUGKEMBAR,-7.21227,106.9324
3202090,3202,PABUARAN,-6.45443,106.85029
3202100,3202,LENGKONG,-6.93269,107.62745
3202110,3202,PALABUHANRATU,-6.99582,106.54957
3202111,3202,SIMPENAN,-7.07974,106.59377
3202120,3202,WARUNG KIARA,-6.99255,106.71167
3202121,3202,BANTARGADUNG,-6.97356,106.6645
3202130,3202,JAMPANG TENGAH,-7.06203,106.79424
3202131,3202,PURABAYA,-7.09998,106.88864
3202140,3202,CIKEMBAR,-6.96843,106.80604
3202150,3202,NYALINDUNG,-7.00549,106.92406
3202160,3202,GEGER BITUNG,-7.002,107.01851
3202170,3202,SUKARAJA,-6.53701,106.82766
3202171,3202,KEBONPEDES,-6.94667,106.97718
3202172,3202,CIREUNGHAS,-6.93461,107.02442
3202173,3202,SUKALARANG,-6.88342,107.01261
3202180,3202,SUKABUMI,-6.92774,106.92996
3202190,3202,KADUDAMPIT,-6.81871,106.94767
3202200,3202,CISAAT,-6.89803,106.89455
3202201,3202,GUNUNGGURUH,-6.94517,106.87684
3202210,3202,CIBADAK,-6.56667,106.95
3202211,3202,CICANTAYAN,-6.92621,106.82964
3202212,3202,CARINGIN,-6.71288,106.83816
3202220,3202,NAGRAK,-6.38463,106.94471
3202221,3202,CIAMBAR,-6.8023,106.82964
3202230,3202,CICURUG,-6.76767,106.78834
3202240,3202,CIDAHU,-6.76975,106.72936
3202250,3202,PARAKAN SALAK,-6.80649,106.71167
3202260,3202,PARUNG KUDA,-6.84115,106.75295
3202261,3202,BOJONG GENTENG,-6.84241,106.71757
3202270,3202,KALAPA NUNGGAL,-6.80815,106.6645
3202280,3202,CIKIDANG,-6.90156,106.65271
3202290,3202,CISOLOK,-6.86686,106.46415
3202291,3202,CIKAKAK,-6.89582,106.52305
3202300,3202,KABANDUNGAN,-6.77925,106.60555
3203010,3203,AGRABINTA,-7.39076,106.88864
3203011,3203,LELES,-7.33372,107.01851
3203020,3203,SINDANGBARANG,-7.45594,107.1342
3203030,3203,CIDAUN,-7.40194,107.39671
3203040,3203,NARINGGUL,-7.37408,107.31393
3203050,3203,CIBINONG,-6.49011,106.8307
3203051,3203,CIKADU,-7.29291,107.26664
3203060,3203,TANGGEUNG,-7.247,107.11301
3203061,3203,PASIRKUDA,-7.20188,107.20754
3203070,3203,KADUPANDAK,-7.21905,107.03032
3203071,3203,CIJATI,-7.27139,107.01851
3203080,3203,TAKOKAK,-7.09645,106.98309
3203090,3203,SUKANAGARA,-7.0929,107.07757
3203100,3203,PAGELARAN,-8.19745,112.60795
3203110,3203,CAMPAKA,-7.10124,107.58187
3203111,3203,CAMPAKA MULYA,-7.07765,107.20754
3203120,3203,CIBEBER,-6.93564,107.13664
3203130,3203,WARUNGKONDANG,-6.86021,107.08347
3203131,3203,GEKBRONG,-6.89696,107.06575
3203140,3203,CILAKU,-6.87287,107.16027
3203150,3203,SUKALUYU,-6.80308,107.23709
3203160,3203,BOJONGPICUNG,-6.89001,107.25482
3203161,3203,HAURWANGI,-6.82644,107.30211
3203170,3203,CIRANJANG,-6.81251,107.26073
3203180,3203,MANDE,-6.74925,107.16027
3203190,3203,KARANGTENGAH,-6.82041,107.17326
3203200,3203,CIANJUR,-6.81682,107.14254
3203210,3203,CUGENANG,-6.80372,107.07757
3203220,3203,PACET,-7.12049,107.70441
3203221,3203,CIPANAS,-6.71316,107.01851
3203230,3203,SUKARESMI,-6.32505,107.11891
3203240,3203,CIKALONGKULON,-6.67514,107.21936
3204010,3204,CIWIDEY,-7.08492,107.44614
3204011,3204,RANCABALI,-7.12455,107.4241
3204020,3204,PASIRJAMBU,-7.0974,107.4829
3204030,3204,CIMAUNG,-7.09242,107.55944
3204040,3204,PANGALENGAN,-7.19889,107.55052
3204050,3204,KERTASARI,-7.27604,107.69257
3204060,3204,PACET,-7.12049,107.70441
3204070,3204,IBUN,-7.1177,107.77546
3204080,3204,PASEH,-7.0755,107.79915
3204090,3204,CIKANCUNG,-7.03333,107.82285
3204100,3204,CICALENGKA,-6.98594,107.84012
3204101,3204,NAGREG,-7.01579,107.87616
3204110,3204,RANCAEKEK,-6.96727,107.76491
3204120,3204,MAJALAYA,-7.0518,107.74586
3204121,3204,SOLOKAN JERUK,-7.01056,107.74586
3204130,3204,CIPARAY,-7.04018,107.71329
3204140,3204,BALEENDAH,-7.01468,107.63929
3204150,3204,ARJASARI,-7.05494,107.64515
3204160,3204,BANJARAN,-7.05554,107.5767
3204161,3204,CANGKUANG,-7.04788,107.54388
3204170,3204,PAMEUNGPEUK,-7.0192,107.58898
3204180,3204,KATAPANG,-1.8591,109.9719
3204190,3204,SOREANG,-7.0252,107.52591
3204191,3204,KUTAWARINGIN,-6.99905,107.5091
3204250,3204,MARGAASIH,-6.95402,107.55735
3204260,3204,MARGAHAYU,-6.25462,107.00966
3204270,3204,DAYEUHKOLOT,-6.97189,107.61265
3204280,3204,BOJONGSOANG,-7.00376,107.64782
3204290,3204,CILEUNYI,-6.93166,107.74197
3204300,3204,CILENGKRANG,-6.87226,107.72809
3204310,3204,CIMENYAN,-6.87396,107.65899
3205010,3205,CISEWU,-7.36463,107.55052
3205011,3205,CARINGIN,-6.71288,106.83816
3205020,3205,TALEGONG,-7.28359,107.50318
3205030,3205,BUNGBULANG,-7.44574,107.59786
3205031,3205,MEKARMUKTI,-6.29545,107.16322
3205040,3205,PAMULIHAN,-6.88831,107.84654
3205050,3205,PAKENJENG,-7.43992,107.73993
3205060,3205,CIKELET,-7.56651,107.69257
3205070,3205,PAMEUNGPEUK,-7.0192,107.58898
3205080,3205,CIBALONG,-7.51667,108.16667
3205090,3205,CISOMPET,-7.56256,107.78731
3205100,3205,PEUNDEUY,-7.5467,107.91763
3205110,3205,SINGAJAYA,-7.48443,107.91763
3205111,3205,CIHURIP,-7.50815,107.84654
3205120,3205,CIKAJANG,-7.38565,107.79915
3205130,3205,BANJARWANGI,-7.39261,107.88208
3205140,3205,CILAWU,-7.29895,107.89393
3205150,3205,BAYONGBONG,-7.28018,107.84654
3205151,3205,CIGEDUG,-7.32254,107.82285
3205160,3205,CISURUPAN,-7.31517,107.7901
3205161,3205,SUKARESMI,-6.32505,107.11891
3205170,3205,SAMARANG,-7.00515,110.43813
3205171,3205,PASIRWANGI,-7.20127,107.75178
3205181,3205,TAROGONG KIDUL,-7.21179,107.87616
3205182,3205,TAROGONG KALER,-7.18419,107.88648
3205190,3205,GARUT KOTA,-7.22791,107.9087
3205200,3205,KARANGPAWITAN,-7.2132,107.94873
3205210,3205,WANARAJA,-7.19621,108.00652
3205211,3205,SUCINARAJA,-7.21686,108.00652
3205212,3205,PANGATIKAN,-7.18248,108.02726
3205220,3205,SUKAWENING,-7.12892,108.01245
3205221,3205,KARANGTENGAH,-6.82041,107.17326
3205230,3205,BANYURESMI,-7.15826,107.92356
3205240,3205,LELES,-7.33372,107.01851
3205250,3205,LEUWIGOONG,-7.10621,107.93541
3205260,3205,CIBATU,-6.3346,107.15376
3205261,3205,KERSAMANAH,-7.07152,108.03023
3205270,3205,CIBIUK,-7.06404,107.95911
3205280,3205,KADUNGORA,-7.07177,107.89393
3205290,3205,BLUBUR LIMBANGAN,-7.00809,107.94133
3205300,3205,SELAAWI,-7.0053,108.01245
3205310,3205,MALANGBONG,-7.04755,108.085
3206010,3206,CIPATUJAH,-7.71884,108.0243
3206020,3206,KARANGNUNGGAL,-7.62953,108.16659
3206030,3206,CIKALONG,-7.45,108.03333
3206040,3206,PANCATENGAH,-7.69655,108.29707
3206050,3206,CIKATOMAS,-7.61454,108.27334
3206060,3206,CIBALONG,-7.51667,108.16667
3206061,3206,PARUNGPONTENG,-7.49519,108.15473
3206070,3206,BANTARKALONG,-7.62272,108.08358
3206071,3206,BOJONGASIH,-7.55841,108.13101
3206072,3206,CULAMEGA,-7.5941,108.0243
3206080,3206,BOJONGGAMBIR,-7.56547,107.96504
3206090,3206,SODONGHILIR,-7.4992,108.05987
3206100,3206,TARAJU,-7.44,107.98874
3206110,3206,SALAWU,-7.37785,107.98874
3206111,3206,PUSPAHIANG,-7.43603,108.08358
3206120,3206,TANJUNGJAYA,-6.51159,105.65298
3206130,3206,SUKARAJA,-6.53701,106.82766
3206140,3206,SALOPA,-7.49898,108.30893
3206141,3206,JATIWARAS,-7.47145,108.22589
3206150,3206,CINEAM,-7.40333,108.36826
3206151,3206,KARANGJAYA,-7.16358,107.26073
3206160,3206,MANONJAYA,-7.364,108.3208
3206161,3206,GUNUNGTANJUNG,-7.42703,108.29707
3206190,3206,SINGAPARNA,-7.3503,108.12539
3206191,3206,SUKARAME,-5.3811,105.29556
3206192,3206,MANGUNREJA,-7.37934,108.07765
3206200,3206,CIGALONTANG,-7.35,108.01667
3206210,3206,LEUWISARI,-7.30645,108.08951
3206211,3206,SARIWANGI,-6.86153,107.56975
3206212,3206,PADAKEMBANG,-7.30499,108.12508
3206221,3206,SUKARATU,-7.27399,108.12508
3206230,3206,CISAYONG,-7.24696,108.15473
3206231,3206,SUKAHENING,-7.20269,108.10136
3206240,3206,RAJAPOLAH,-7.21994,108.18438
3206250,3206,JAMANIS,-7.18996,108.16066
3206260,3206,CIAWI,-7.48333,107.81667
3206261,3206,KADIPATEN,-6.7677,108.16766
3206270,3206,PAGERAGEUNG,-7.10164,108.17845
3206271,3206,SUKARESIK,-7.15807,108.18438
3207100,3207,BANJARSARI,-7.49651,108.60569
3207110,3207,LAKBOK,-8.65098,116.32494
3207111,3207,PURWADADI,-6.44353,107.68073
3207120,3207,PAMARICAN,-7.45927,108.5107
3207130,3207,CIDOLOG,-7.27771,106.85324
3207140,3207,CIMARAGAS,-7.37423,108.44541
3207150,3207,CIJEUNGJING,-7.32847,108.39283
3207160,3207,CISAGA,-7.31469,108.5107
3207170,3207,TAMBAKSARI,-7.25044,112.76884
3207180,3207,RANCAH,-7.2018,108.49883
3207190,3207,RAJADESA,-7.19397,108.43947
3207200,3207,SUKADANA,-5.0673,105.5463
3207210,3207,CIAMIS,-7.32987,108.33225
3207211,3207,BAREGBEG,-7.30004,108.36826
3207220,3207,CIKONENG,-7.27795,108.27927
3207221,3207,SINDANGKASIH,-7.38333,107.26667
3207230,3207,CIHAURBEUTI,-7.2234,108.22589
3207240,3207,SADANANYA,-7.24109,108.29707
3207250,3207,CIPAKU,-7.23814,108.36826
3207260,3207,JATINAGARA,-7.17975,108.4098
3207270,3207,PANAWANGAN,-7.11356,108.392
3207280,3207,KAWALI,-7.18883,108.3679
3207281,3207,LUMBUNG,-7.15226,108.32673
3207290,3207,PANJALU,-7.13899,108.27334
3207291,3207,SUKAMANTRI,-7.07626,108.29707
3207300,3207,PANUMBANGAN,-7.16153,108.22589
3208010,3208,DARMA,-7.00537,108.39793
3208020,3208,KADUGEDE,-7.00298,108.45728
3208021,3208,NUSAHERANG,-7.01421,108.43354
3208030,3208,CINIRU,-7.05241,108.50476
3208031,3208,HANTARA,-7.06952,108.46321
3208040,3208,SELAJAMBE,-7.10526,108.46915
3208050,3208,SUBANG,-6.56229,107.7608
3208051,3208,CILEBAK,-7.13333,108.58333
3208060,3208,CIWARU,-7.1038,108.62944
3208061,3208,KARANGKANCANA,-7.10183,108.67695
3208070,3208,CIBINGBIN,-7.09887,108.74822
3208071,3208,CIBEUREUM,-6.72329,106.95062
3208080,3208,LURAGUNG,-7.01776,108.63841
3208081,3208,CIMAHI,-6.88408,107.5413
3208090,3208,CIDAHU,-6.76975,106.72936
3208091,3208,KALIMANGGIS,-6.95521,108.6235
3208100,3208,CIAWIGEBANG,-6.94152,108.58194
3208101,3208,CIPICUNG,-6.93759,108.55225
3208110,3208,LEBAKWANGI,-7.00795,108.58787
3208111,3208,MALEBER,-7.06466,108.58194
3208120,3208,GARAWANGI,-7.00499,108.53444
3208121,3208,SINDANGAGUNG,-6.96931,108.52851
3208130,3208,KUNINGAN,-6.98101,108.49289
3208140,3208,CIGUGUR,-6.97266,108.44541
3208150,3208,KRAMATMULYA,-6.94975,108.50476
3208160,3208,JALAKSANA,-6.92089,108.45728
3208161,3208,JAPARA,-6.5805,110.67898
3208170,3208,CILIMUS,-7.25317,107.8303
3208171,3208,CIGANDAMEKAR,-6.89659,108.55225
3208180,3208,MANDIRANCAN,-6.84914,108.45728
3208181,3208,PANCALANG,-6.81702,108.49289
3208190,3208,PASAWAHAN,-6.57882,107.4736
3209010,3209,WALED,-6.91183,108.68288
3209011,3209,PASALEMAN,-6.95039,108.74228
3209020,3209,CILEDUG,-6.23647,106.70577
3209021,3209,PABUARAN,-6.45443,106.85029
3209030,3209,LOSARI,-5.14634,119.41068
3209031,3209,PABEDILAN,-6.85729,108.76604
3209040,3209,BABAKAN,-6.8785,108.7197
3209041,3209,GEBANG,-6.82804,108.7304
3209050,3209,KARANGSEMBUNG,-6.84977,108.64553
3209051,3209,KARANGWARENG,-6.86164,108.64407
3209060,3209,LEMAHABANG,-6.83278,108.61162
3209061,3209,SUSUKANLEBAK,-6.86637,108.62319
3209070,3209,SEDONG,-6.88004,108.58194
3209080,3209,ASTANAJAPURA,-6.80162,108.6235
3209081,3209,PANGENAN,-6.79974,108.67101
3209090,3209,MUNDU,-6.77503,108.58491
3209100,3209,BEBER,-6.81667,108.51667
3209101,3209,GREGED,-6.8142,108.56413
3209111,3209,TALUN,-8.09413,112.27417
3209120,3209,SUMBER,-7.92695,113.1188
3209121,3209,DUKUPUNTANG,-6.7691,108.4098
3209130,3209,PALIMANAN,-6.70519,108.43232
3209140,3209,PLUMBON,-6.71914,108.47031
3209141,3209,DEPOK,-6.40248,106.79424
3209150,3209,WERU,-7.78708,110.74801
3209151,3209,PLERED,-6.69652,108.50179
3209161,3209,TENGAH TANI,-6.7007,108.52554
3209162,3209,KEDAWUNG,-6.71911,108.53293
3209171,3209,GUNUNGJATI,-6.66853,108.54022
3209180,3209,KAPETAKAN,-6.57626,108.5107
3209181,3209,SURANENGGALA,-6.62193,108.51663
3209190,3209,KLANGENAN,-6.67868,108.45103
3209191,3209,JAMBLANG,-6.65391,108.48102
3209200,3209,ARJAWINANGUN,-6.64034,108.40238
3209201,3209,PANGURAGAN,-6.614,108.45728
3209210,3209,CIWARINGIN,-6.67799,108.38607
3209211,3209,GEMPOL,-6.70535,108.41744
3209220,3209,SUSUKAN,-6.31554,106.86799
3209230,3209,GEGESIK,-6.57409,108.43354
3209231,3209,KALIWEDI,-6.58077,108.392
3210010,3210,LEMAHSUGIH,-7.0193,108.17845
3210020,3210,BANTARUJEG,-6.9548,108.24961
3210021,3210,MALAUSMA,-7.03703,108.24961
3210030,3210,CIKIJING,-7.0117,108.36826
3210031,3210,CINGAMBUL,-7.03417,108.3208
3210040,3210,TALAGA,-6.21416,106.5078
3210041,3210,BANJARAN,-7.05554,107.5767
3210050,3210,ARGAPURA,-6.88947,108.34453
3210060,3210,MAJA,-6.89134,108.29707
3210070,3210,MAJALENGKA,-6.83642,108.22742
3210080,3210,CIGASONG,-6.82632,108.25555
3210090,3210,SUKAHAJI,-6.80444,108.29114
3210091,3210,SINDANG,-2.32898,101.1695
3210100,3210,RAJAGALUH,-6.82215,108.36233
3210110,3210,SINDANGWANGI,-6.80562,108.392
3210120,3210,LEUWIMUNDING,-6.74606,108.34453
3210130,3210,PALASAH,-6.74789,108.29707
3210140,3210,JATIWANGI,-6.76545,108.16821
3210150,3210,DAWUAN,-6.56623,107.68073
3210151,3210,KASOKANDEL,-6.77111,108.22589
3210160,3210,PANYINGKIRAN,-6.81393,108.17845
3210170,3210,KADIPATEN,-6.7677,108.16766
3210180,3210,KERTAJATI,-6.64213,108.11915
3210190,3210,JATITUJUH,-6.62789,108.22589
3210200,3210,LIGUNG,-6.66697,108.27334
3210210,3210,SUMBERJAYA,-6.22694,107.07461
3211010,3211,JATINANGOR,-6.9371,107.78139
3211020,3211,CIMANGGUNG,-6.95002,107.84654
3211030,3211,TANJUNGSARI,-6.84409,107.79323
3211031,3211,SUKASARI,-6.61808,106.81415
3211032,3211,PAMULIHAN,-6.88831,107.84654
3211040,3211,RANCAKALONG,-6.82666,107.84654
3211050,3211,SUMEDANG SELATAN,-6.85908,107.92028
3211060,3211,SUMEDANG UTARA,-6.82937,107.91165
3211061,3211,GANEAS,-6.86321,107.96504
3211070,3211,SITURAJA,-6.86674,108.00652
3211071,3211,CISITU,-6.83902,108.05987
3211080,3211,DARMARAJA,-6.92117,108.05987
3211090,3211,CIBUGEL,-6.96414,108.01245
3211100,3211,WADO,-8.69197,120.5565
3211101,3211,JATINUNGGAL,-6.93707,108.17845
3211111,3211,JATIGEDE,-6.87732,108.13101
3211120,3211,TOMO,-6.76419,108.1326
3211130,3211,UJUNG JAYA,-6.69463,108.08358
3211140,3211,CONGGEANG,-6.73333,108
3211150,3211,PASEH,-7.0755,107.79915
3211160,3211,CIMALAKA,-6.80252,107.94133
3211161,3211,CISARUA,-6.6793,106.93984
3211170,3211,TANJUNGKERTA,-6.74187,107.91763
3211171,3211,TANJUNGMEDAR,-6.72315,107.87023
3211180,3211,BUAHDUA,-6.6795,107.94133
3211181,3211,SURIAN,-1.25162,100.8955
3212010,3212,HAURGEULIS,-6.45461,107.94133
3212011,3212,GANTAR,-6.56739,107.92948
3212020,3212,KROYA,-7.63314,109.24747
3212030,3212,GABUSWETAN,-6.42992,108.05987
3212040,3212,CIKEDUNG,-6.52755,108.17845
3212041,3212,TERISI,-6.60478,108.0243
3212050,3212,LELEA,-6.46462,108.22589
3212060,3212,BANGODUA,-6.51826,108.29114
3212061,3212,TUKDANA,-6.56483,108.27334
3212070,3212,WIDASARI,-6.46286,108.27334
3212080,3212,KERTASEMAYA,-6.52048,108.36826
3212081,3212,SUKAGUMIWANG,-6.57813,108.32673
3212090,3212,KRANGKENG,-6.51602,108.48696
3212100,3212,KARANGAMPEL,-6.4696,108.4522
3212101,3212,KEDOKAN BUNDER,-6.49345,108.4098
3212110,3212,JUNTINYUAT,-6.43723,108.41574
3212120,3212,SLIYEG,-6.46023,108.34453
3212130,3212,JATIBARANG,-6.47498,108.30674
3212140,3212,BALONGAN,-6.39719,108.36825
3212150,3212,INDRAMAYU,-6.33731,108.32582
3212160,3212,SINDANG,-2.32898,101.1695
3212161,3212,CANTIGI,-6.28146,108.22589
3212162,3212,PASEKAN,-6.27891,108.29707
3212170,3212,LOHBENER,-6.39995,108.28292
3212171,3212,ARAHAN,-6.36193,108.24961
3212180,3212,LOSARANG,-6.3986,108.1469
3212190,3212,KANDANGHAUR,-6.35241,108.1117
3212200,3212,BONGAS,-7.55,108.05
3212210,3212,ANJATAN,-6.37304,107.94133
3212220,3212,SUKRA,-6.29645,107.94726
3212221,3212,PATROL,-6.31308,107.9826
3213010,3213,SAGALAHERANG,-6.71144,107.63337
3213011,3213,SERANGPANJANG,-6.63027,107.60969
3213020,3213,JALANCAGAK,-6.6678,107.70441
3213021,3213,CIATER,-6.73022,107.68073
3213030,3213,CISALAK,-6.3874,106.86209
3213031,3213,KASOMALANG,-6.68568,107.77546
3213040,3213,TANJUNGSIANG,-6.74544,107.82285
3213050,3213,CIJAMBE,-6.8975,107.69415
3213060,3213,CIBOGO,-6.33051,106.64681
3213070,3213,SUBANG,-6.56229,107.7608
3213080,3213,KALIJATI,-6.54833,107.60969
3213081,3213,DAWUAN,-6.56623,107.68073
3213090,3213,CIPEUNDEUY,-6.72999,107.3594
3213100,3213,PABUARAN,-6.45443,106.85029
3213110,3213,PATOKBEUSI,-6.36436,107.60969
3213120,3213,PURWADADI,-6.44353,107.68073
3213130,3213,CIKAUM,-6.42143,107.72809
